,REF_DATE,VALUE
43227,2011-01,98.0
43228,2011-01,98.8
43229,2011-01,95.8
43347,2011-02,97.9
43348,2011-02,98.7
43349,2011-02,95.8
43467,2011-03,98.3
43468,2011-03,99.1
43469,2011-03,95.8
43587,2011-04,97.8
43588,2011-04,98.6
43589,2011-04,95.8
43707,2011-05,97.8
43708,2011-05,98.6
43709,2011-05,95.8
43827,2011-06,98.0
43828,2011-06,98.8
43829,2011-06,95.8
43947,2011-07,98.2
43948,2011-07,98.9
43949,2011-07,96.2
44067,2011-08,98.8
44068,2011-08,99.1
44069,2011-08,98.6
44187,2011-09,98.4
44188,2011-09,98.7
44189,2011-09,98.6
44307,2011-10,98.4
44308,2011-10,98.7
44309,2011-10,98.6
44427,2011-11,98.4
44428,2011-11,98.7
44429,2011-11,98.6
44547,2011-12,98.4
44548,2011-12,98.7
44549,2011-12,98.6
44667,2012-01,98.4
44668,2012-01,98.7
44669,2012-01,98.6
44787,2012-02,98.1
44788,2012-02,98.2
44789,2012-02,98.6
44907,2012-03,98.1
44908,2012-03,98.2
44909,2012-03,98.6
45027,2012-04,98.1
45028,2012-04,98.1
45029,2012-04,99.1
45147,2012-05,97.9
45148,2012-05,97.9
45149,2012-05,99.1
45267,2012-06,97.9
45268,2012-06,97.9
45269,2012-06,99.1
45387,2012-07,97.8
45388,2012-07,97.7
45389,2012-07,99.1
45507,2012-08,97.9
45508,2012-08,97.8
45509,2012-08,99.1
45627,2012-09,98.3
45628,2012-09,98.0
45629,2012-09,100.0
45747,2012-10,98.3
45748,2012-10,98.1
45749,2012-10,100.0
45867,2012-11,98.1
45868,2012-11,97.8
45869,2012-11,100.0
45987,2012-12,98.1
45988,2012-12,97.8
45989,2012-12,100.0
46107,2013-01,98.0
46108,2013-01,97.7
46109,2013-01,100.0
46227,2013-02,98.2
46228,2013-02,97.9
46229,2013-02,100.0
46347,2013-03,98.4
46348,2013-03,98.1
46349,2013-03,100.0
46467,2013-04,98.3
46468,2013-04,98.0
46469,2013-04,100.0
46587,2013-05,98.4
46588,2013-05,98.2
46589,2013-05,100.0
46707,2013-06,98.4
46708,2013-06,98.2
46709,2013-06,100.0
46827,2013-07,98.4
46828,2013-07,98.2
46829,2013-07,100.0
46947,2013-08,98.4
46948,2013-08,98.2
46949,2013-08,100.0
47067,2013-09,98.4
47068,2013-09,98.2
47069,2013-09,100.0
47187,2013-10,98.5
47188,2013-10,98.2
47189,2013-10,100.0
47307,2013-11,98.5
47308,2013-11,98.3
47309,2013-11,100.0
47427,2013-12,98.4
47428,2013-12,98.2
47429,2013-12,100.0
47547,2014-01,98.4
47548,2014-01,98.2
47549,2014-01,100.0
47667,2014-02,98.3
47668,2014-02,98.1
47669,2014-02,100.0
47787,2014-03,98.3
47788,2014-03,98.1
47789,2014-03,100.0
47907,2014-04,98.5
47908,2014-04,98.3
47909,2014-04,100.0
48027,2014-05,98.5
48028,2014-05,98.3
48029,2014-05,100.0
48147,2014-06,98.5
48148,2014-06,98.2
48149,2014-06,100.0
48267,2014-07,98.3
48268,2014-07,98.1
48269,2014-07,100.0
48387,2014-08,98.1
48388,2014-08,97.7
48389,2014-08,100.0
48507,2014-09,98.1
48508,2014-09,97.7
48509,2014-09,100.0
48627,2014-10,98.1
48628,2014-10,97.7
48629,2014-10,100.0
48747,2014-11,98.0
48748,2014-11,97.7
48749,2014-11,100.0
48867,2014-12,98.0
48868,2014-12,97.7
48869,2014-12,100.0
48987,2015-01,98.0
48988,2015-01,97.7
48989,2015-01,100.0
49107,2015-02,98.0
