,REF_DATE,VALUE
43296,2011-01,96.6
43416,2011-02,96.6
43536,2011-03,96.6
43656,2011-04,96.6
43776,2011-05,96.6
43896,2011-06,96.6
44016,2011-07,96.6
44136,2011-08,96.6
44256,2011-09,96.9
44376,2011-10,96.7
44496,2011-11,97.8
44616,2011-12,97.8
44736,2012-01,98.5
44856,2012-02,98.5
44976,2012-03,98.4
45096,2012-04,99.2
45216,2012-05,99.2
45336,2012-06,99.2
45456,2012-07,99.2
45576,2012-08,99.2
45696,2012-09,99.2
45816,2012-10,99.2
45936,2012-11,99.2
46056,2012-12,99.4
46176,2013-01,99.4
46296,2013-02,99.4
46416,2013-03,99.9
46536,2013-04,100.2
46656,2013-05,100.2
46776,2013-06,100.7
46896,2013-07,100.5
47016,2013-08,100.8
47136,2013-09,100.8
47256,2013-10,101.4
47376,2013-11,101.5
47496,2013-12,101.5
47616,2014-01,102.9
47736,2014-02,102.9
47856,2014-03,102.8
47976,2014-04,102.9
48096,2014-05,102.9
48216,2014-06,103.0
48336,2014-07,102.9
48456,2014-08,103.0
48576,2014-09,102.9
48696,2014-10,102.9
48816,2014-11,102.9
48936,2014-12,102.8
49056,2015-01,102.8
49176,2015-02,102.8
49296,2015-03,102.6
49416,2015-04,102.7
49536,2015-05,103.1
49656,2015-06,102.6
49776,2015-07,103.1
49896,2015-08,103.1
50016,2015-09,102.3
50136,2015-10,101.9
50256,2015-11,101.5
50376,2015-12,101.4
50496,2016-01,101.1
50616,2016-02,100.8
50736,2016-03,100.4
50856,2016-04,100.1
50976,2016-05,100.1
51096,2016-06,99.9
51216,2016-07,99.7
51336,2016-08,99.6
51456,2016-09,99.6
51576,2016-10,99.7
51696,2016-11,99.7
51816,2016-12,100.0
51936,2017-01,99.9
52056,2017-02,99.9
52176,2017-03,99.9
52296,2017-04,99.9
52416,2017-05,99.6
52536,2017-06,99.1
52656,2017-07,99.1
52776,2017-08,99.1
52896,2017-09,98.9
53016,2017-10,98.9
53136,2017-11,98.4
53256,2017-12,98.4
53376,2018-01,98.4
53496,2018-02,97.9
53616,2018-03,97.9
53736,2018-04,98.4
53856,2018-05,98.2
53976,2018-06,98.1
54096,2018-07,98.3
54216,2018-08,98.3
54336,2018-09,98.0
54456,2018-10,98.0
54576,2018-11,98.1
54696,2018-12,98.0
54816,2019-01,97.7
54936,2019-02,97.8
55056,2019-03,97.8
55176,2019-04,97.3
55296,2019-05,96.8
55416,2019-06,96.9
55536,2019-07,96.8
55656,2019-08,96.5
55776,2019-09,96.7
55896,2019-10,96.9
56016,2019-11,96.6
56136,2019-12,96.9
56256,2020-01,96.4
56376,2020-02,96.5
56496,2020-03,96.3
56616,2020-04,96.4
56736,2020-05,96.5
56856,2020-06,96.6
56976,2020-07,96.6
57096,2020-08,96.6
57216,2020-09,96.4
57336,2020-10,96.9
57456,2020-11,96.9
57576,2020-12,97.1
57696,2021-01,97.7
57816,2021-02,98.3
57936,2021-03,99.4
58056,2021-04,100.3
58176,2021-05,103.1
58296,2021-06,105.4
58416,2021-07,106.4
58536,2021-08,106.3
58656,2021-09,105.3
58776,2021-10,105.1
58896,2021-11,105.0
59016,2021-12,105.8
59136,2022-01,106.1
59256,2022-02,106.5
59376,2022-03,107.1
59496,2022-04,107.3
59616,2022-05,107.6
59736,2022-06,108.1
59856,2022-07,108.0
59976,2022-08,109.0
60096,2022-09,109.3
60216,2022-10,109.5
60336,2022-11,108.9
60456,2022-12,108.6
