,REF_DATE,VALUE
50748,2016-03,97.4
50868,2016-04,97.7
50988,2016-05,98.8
51108,2016-06,99.2
51228,2016-07,99.7
51348,2016-08,99.7
51468,2016-09,100.0
51588,2016-10,100.3
51708,2016-11,100.0
51828,2016-12,100.0
51948,2017-01,99.9
52068,2017-02,100.0
52188,2017-03,100.5
52308,2017-04,101.5
52428,2017-05,103.4
52548,2017-06,104.7
52668,2017-07,106.5
52788,2017-08,106.6
52908,2017-09,107.3
53028,2017-10,107.6
53148,2017-11,107.6
53268,2017-12,107.8
53388,2018-01,107.8
53508,2018-02,107.8
53628,2018-03,107.9
53748,2018-04,107.9
53868,2018-05,107.9
53988,2018-06,108.0
54108,2018-07,107.9
54228,2018-08,107.8
54348,2018-09,108.0
54468,2018-10,108.0
54588,2018-11,107.8
54708,2018-12,107.7
54828,2019-01,107.6
54948,2019-02,107.4
55068,2019-03,107.4
55188,2019-04,107.2
55308,2019-05,106.9
55428,2019-06,106.8
55548,2019-07,106.4
55668,2019-08,106.4
55788,2019-09,106.0
55908,2019-10,105.8
56028,2019-11,105.3
56148,2019-12,105.7
56268,2020-01,105.5
56388,2020-02,105.9
56508,2020-03,106.3
56628,2020-04,106.3
56748,2020-05,106.3
56868,2020-06,106.4
56988,2020-07,107.2
57108,2020-08,108.1
57228,2020-09,110.2
57348,2020-10,111.5
57468,2020-11,111.8
57588,2020-12,111.9
57708,2021-01,112.3
57828,2021-02,116.3
57948,2021-03,117.2
58068,2021-04,118.9
58188,2021-05,120.0
58308,2021-06,119.7
58428,2021-07,120.3
58548,2021-08,120.8
58668,2021-09,121.9
58788,2021-10,123.3
58908,2021-11,124.0
59028,2021-12,124.1
59148,2022-01,126.2
59268,2022-02,127.0
59388,2022-03,127.7
59508,2022-04,127.9
59628,2022-05,128.0
59748,2022-06,128.1
59868,2022-07,128.7
59988,2022-08,128.7
60108,2022-09,128.7
60228,2022-10,127.8
60348,2022-11,127.7
60468,2022-12,127.6
