,REF_DATE,VALUE
45273,2012-06,99.2
45393,2012-07,99.2
45513,2012-08,99.8
45633,2012-09,100.1
45753,2012-10,100.1
45873,2012-11,100.2
45993,2012-12,100.4
46113,2013-01,100.4
46233,2013-02,100.4
46353,2013-03,100.4
46473,2013-04,100.4
46593,2013-05,100.4
46713,2013-06,100.4
46833,2013-07,100.4
46953,2013-08,100.4
47073,2013-09,100.4
47193,2013-10,100.5
47313,2013-11,100.4
47433,2013-12,100.4
47553,2014-01,100.4
47673,2014-02,100.3
47793,2014-03,100.3
47913,2014-04,100.3
48033,2014-05,100.3
48153,2014-06,100.6
48273,2014-07,100.7
48393,2014-08,100.7
48513,2014-09,100.7
48633,2014-10,100.7
48753,2014-11,100.9
48873,2014-12,100.9
48993,2015-01,100.9
49113,2015-02,100.7
49233,2015-03,100.8
49353,2015-04,100.8
49473,2015-05,100.1
49593,2015-06,100.3
49713,2015-07,100.3
49833,2015-08,100.1
49953,2015-09,100.1
50073,2015-10,100.1
50193,2015-11,99.9
50313,2015-12,99.9
50433,2016-01,99.9
50553,2016-02,99.9
50673,2016-03,99.9
50793,2016-04,99.9
50913,2016-05,99.9
51033,2016-06,99.9
51153,2016-07,100.1
51273,2016-08,100.1
51393,2016-09,100.0
51513,2016-10,100.1
51633,2016-11,100.1
51753,2016-12,100.0
51873,2017-01,100.2
51993,2017-02,100.2
52113,2017-03,100.1
52233,2017-04,100.2
52353,2017-05,100.3
52473,2017-06,100.4
52593,2017-07,100.4
52713,2017-08,100.4
52833,2017-09,100.4
52953,2017-10,100.4
53073,2017-11,100.6
53193,2017-12,100.6
53313,2018-01,100.6
53433,2018-02,100.6
53553,2018-03,100.7
53673,2018-04,100.6
53793,2018-05,100.7
53913,2018-06,100.7
54033,2018-07,100.8
54153,2018-08,100.8
54273,2018-09,100.8
54393,2018-10,100.8
54513,2018-11,100.8
54633,2018-12,100.8
54753,2019-01,100.8
54873,2019-02,100.8
54993,2019-03,100.8
55113,2019-04,100.8
55233,2019-05,100.8
55353,2019-06,100.7
55473,2019-07,100.7
55593,2019-08,100.6
55713,2019-09,100.6
55833,2019-10,100.6
55953,2019-11,100.8
56073,2019-12,100.9
56193,2020-01,100.9
56313,2020-02,100.9
56433,2020-03,100.9
56553,2020-04,100.9
56673,2020-05,100.8
56793,2020-06,100.9
56913,2020-07,101.0
57033,2020-08,102.7
57153,2020-09,103.2
57273,2020-10,103.6
57393,2020-11,104.8
57513,2020-12,106.0
57633,2021-01,108.7
57753,2021-02,111.7
57873,2021-03,114.7
57993,2021-04,115.3
58113,2021-05,115.2
58233,2021-06,115.2
58353,2021-07,115.2
58473,2021-08,115.2
58593,2021-09,116.7
58713,2021-10,117.0
58833,2021-11,117.5
58953,2021-12,118.1
59073,2022-01,119.8
59193,2022-02,123.3
59313,2022-03,124.0
59433,2022-04,124.0
59553,2022-05,124.8
59673,2022-06,125.3
59793,2022-07,125.3
59913,2022-08,125.3
60033,2022-09,125.3
60153,2022-10,125.8
60273,2022-11,126.1
60393,2022-12,126.1
