,REF_DATE,VALUE
48462,2014-08,100.8
48582,2014-09,101.0
48702,2014-10,101.2
48822,2014-11,101.5
48942,2014-12,101.6
49062,2015-01,101.6
49182,2015-02,101.6
49302,2015-03,101.1
49422,2015-04,100.8
49542,2015-05,100.8
49662,2015-06,100.8
49782,2015-07,100.6
49902,2015-08,100.6
50022,2015-09,100.6
50142,2015-10,100.6
50262,2015-11,100.7
50382,2015-12,100.7
50502,2016-01,100.7
50622,2016-02,100.2
50742,2016-03,100.2
50862,2016-04,100.2
50982,2016-05,100.4
51102,2016-06,99.8
51222,2016-07,99.9
51342,2016-08,99.9
51462,2016-09,99.6
51582,2016-10,99.5
51702,2016-11,99.8
51822,2016-12,100.0
51942,2017-01,99.9
52062,2017-02,99.7
52182,2017-03,99.7
52302,2017-04,99.9
52422,2017-05,99.5
52542,2017-06,99.5
52662,2017-07,100.3
52782,2017-08,100.4
52902,2017-09,100.3
53022,2017-10,100.4
53142,2017-11,100.5
53262,2017-12,100.3
53382,2018-01,100.3
53502,2018-02,100.0
53622,2018-03,99.6
53742,2018-04,99.6
53862,2018-05,99.5
53982,2018-06,99.8
54102,2018-07,100.0
54222,2018-08,99.6
54342,2018-09,99.4
54462,2018-10,99.1
54582,2018-11,99.3
54702,2018-12,99.4
54822,2019-01,99.2
54942,2019-02,99.2
55062,2019-03,99.1
55182,2019-04,98.5
55302,2019-05,98.4
55422,2019-06,97.4
55542,2019-07,97.4
55662,2019-08,97.4
55782,2019-09,97.2
55902,2019-10,97.0
56022,2019-11,97.2
56142,2019-12,97.2
56262,2020-01,96.9
56382,2020-02,97.3
56502,2020-03,97.1
56622,2020-04,96.9
56742,2020-05,96.9
56862,2020-06,96.8
56982,2020-07,96.3
57102,2020-08,96.2
57222,2020-09,96.6
57342,2020-10,97.0
57462,2020-11,97.3
57582,2020-12,97.3
57702,2021-01,97.6
57822,2021-02,98.4
57942,2021-03,98.9
58062,2021-04,101.5
58182,2021-05,105.3
58302,2021-06,109.0
58422,2021-07,108.8
58542,2021-08,109.0
58662,2021-09,109.1
58782,2021-10,109.2
58902,2021-11,109.7
59022,2021-12,110.2
59142,2022-01,112.5
59262,2022-02,116.8
59382,2022-03,121.6
59502,2022-04,123.5
59622,2022-05,125.2
59742,2022-06,125.3
59862,2022-07,124.9
59982,2022-08,125.2
60102,2022-09,124.6
60222,2022-10,124.6
60342,2022-11,124.6
60462,2022-12,124.7
