,REF_DATE,VALUE
44940,2012-03,87.6
44941,2012-03,84.1
44942,2012-03,95.7
45060,2012-04,87.9
45061,2012-04,84.5
45062,2012-04,95.7
45180,2012-05,88.1
45181,2012-05,84.9
45182,2012-05,95.7
45300,2012-06,88.3
45301,2012-06,85.1
45302,2012-06,95.7
45420,2012-07,88.4
45421,2012-07,85.2
45422,2012-07,95.7
45540,2012-08,88.4
45541,2012-08,85.3
45542,2012-08,95.7
45660,2012-09,88.4
45661,2012-09,85.2
45662,2012-09,95.7
45780,2012-10,89.1
45781,2012-10,86.2
45782,2012-10,95.7
45900,2012-11,89.4
45901,2012-11,86.5
45902,2012-11,95.7
46020,2012-12,89.2
46021,2012-12,86.3
46022,2012-12,95.7
46140,2013-01,89.3
46141,2013-01,86.5
46142,2013-01,95.7
46260,2013-02,89.4
46261,2013-02,86.5
46262,2013-02,95.7
46380,2013-03,89.5
46381,2013-03,86.8
46382,2013-03,95.7
46500,2013-04,90.3
46501,2013-04,87.9
46502,2013-04,95.7
46620,2013-05,90.5
46621,2013-05,87.9
46622,2013-05,96.3
46740,2013-06,90.4
46741,2013-06,87.6
46742,2013-06,96.3
46860,2013-07,90.5
46861,2013-07,87.9
46862,2013-07,96.3
46980,2013-08,90.6
46981,2013-08,87.9
46982,2013-08,96.3
47100,2013-09,90.6
47101,2013-09,88.0
47102,2013-09,96.3
47220,2013-10,91.2
47221,2013-10,88.8
47222,2013-10,96.3
47340,2013-11,91.6
47341,2013-11,89.3
47342,2013-11,96.5
47460,2013-12,91.6
47461,2013-12,89.4
47462,2013-12,96.5
47580,2014-01,91.5
47581,2014-01,89.1
47582,2014-01,96.5
47700,2014-02,91.8
47701,2014-02,89.7
47702,2014-02,96.5
47820,2014-03,91.9
47821,2014-03,89.7
47822,2014-03,96.5
47940,2014-04,92.0
47941,2014-04,89.9
47942,2014-04,96.5
48060,2014-05,92.3
48061,2014-05,90.3
48062,2014-05,96.5
48180,2014-06,92.9
48181,2014-06,91.2
48182,2014-06,96.5
48300,2014-07,93.1
48301,2014-07,91.5
48302,2014-07,96.5
48420,2014-08,93.3
48421,2014-08,91.9
48422,2014-08,96.5
48540,2014-09,93.5
48541,2014-09,92.1
48542,2014-09,96.5
48660,2014-10,93.8
48661,2014-10,92.5
48662,2014-10,96.5
48780,2014-11,94.3
48781,2014-11,92.9
48782,2014-11,97.3
48900,2014-12,94.6
48901,2014-12,93.0
48902,2014-12,98.3
49020,2015-01,94.8
49021,2015-01,93.0
49022,2015-01,98.7
49140,2015-02,94.7
49141,2015-02,92.9
49142,2015-02,98.7
49260,2015-03,94.8
49261,2015-03,93.1
49262,2015-03,98.7
49380,2015-04,94.8
49381,2015-04,93.1
49382,2015-04,98.7
49500,2015-05,95.1
49501,2015-05,93.2
49502,2015-05,99.6
49620,2015-06,95.5
49621,2015-06,93.7
49622,2015-06,99.6
49740,2015-07,96.1
49741,2015-07,94.5
49742,2015-07,99.6
49860,2015-08,96.8
49861,2015-08,95.3
49862,2015-08,100.0
49980,2015-09,96.9
49981,2015-09,95.4
49982,2015-09,100.0
50100,2015-10,97.3
50101,2015-10,95.9
50102,2015-10,100.0
50220,2015-11,97.3
50221,2015-11,96.0
50222,2015-11,100.0
50340,2015-12,97.3
50341,2015-12,96.0
50342,2015-12,100.0
50460,2016-01,97.4
50461,2016-01,96.1
50462,2016-01,100.0
50580,2016-02,97.9
50581,2016-02,96.9
50582,2016-02,100.0
50700,2016-03,97.9
50701,2016-03,96.9
50702,2016-03,100.0
50820,2016-04,97.9
50821,2016-04,96.9
50822,2016-04,100.0
50940,2016-05,98.1
50941,2016-05,97.1
50942,2016-05,100.0
51060,2016-06,98.1
51061,2016-06,97.1
51062,2016-06,100.0
51180,2016-07,98.8
51181,2016-07,98.2
51182,2016-07,100.0
51300,2016-08,99.0
51301,2016-08,98.6
51302,2016-08,100.0
51420,2016-09,99.0
51421,2016-09,98.6
51422,2016-09,100.0
51540,2016-10,99.0
51541,2016-10,98.6
51542,2016-10,100.0
51660,2016-11,99.7
51661,2016-11,99.6
51662,2016-11,100.0
51780,2016-12,100.0
51781,2016-12,100.0
51782,2016-12,100.0
51900,2017-01,100.6
51901,2017-01,101.0
51902,2017-01,99.8
52020,2017-02,101.6
52021,2017-02,102.2
52022,2017-02,100.2
52140,2017-03,101.6
52141,2017-03,102.2
52142,2017-03,100.2
52260,2017-04,101.6
52261,2017-04,102.2
52262,2017-04,100.2
52380,2017-05,101.6
52381,2017-05,102.2
52382,2017-05,100.2
52500,2017-06,101.6
52501,2017-06,102.2
52502,2017-06,100.2
52620,2017-07,103.1
52621,2017-07,104.3
52622,2017-07,100.4
