,REF_DATE,VALUE
44452,2011-11,101.1
44453,2011-11,93.9
44571,2011-12,99.0
44572,2011-12,101.2
44573,2011-12,93.9
44691,2012-01,99.3
44692,2012-01,101.6
44693,2012-01,94.1
44811,2012-02,99.6
44812,2012-02,101.9
44813,2012-02,94.3
44931,2012-03,100.1
44932,2012-03,102.4
44933,2012-03,94.8
45051,2012-04,100.1
45052,2012-04,102.5
45053,2012-04,94.8
45171,2012-05,100.4
45172,2012-05,102.8
45173,2012-05,95.1
45291,2012-06,100.9
45292,2012-06,103.4
45293,2012-06,95.2
45411,2012-07,101.0
45412,2012-07,103.5
45413,2012-07,95.5
45531,2012-08,101.2
45532,2012-08,103.4
45533,2012-08,96.0
45651,2012-09,101.1
45652,2012-09,103.4
45653,2012-09,96.0
45771,2012-10,101.3
45772,2012-10,103.6
45773,2012-10,96.2
45891,2012-11,101.7
45892,2012-11,104.1
45893,2012-11,96.4
46011,2012-12,101.7
46012,2012-12,104.1
46013,2012-12,96.4
46131,2013-01,101.5
46132,2013-01,103.7
46133,2013-01,96.4
46251,2013-02,101.3
46252,2013-02,103.4
46253,2013-02,96.7
46371,2013-03,101.4
46372,2013-03,103.6
46373,2013-03,96.7
46491,2013-04,101.5
46492,2013-04,103.6
46493,2013-04,96.8
46611,2013-05,101.2
46612,2013-05,103.2
46613,2013-05,97.1
46731,2013-06,101.3
46732,2013-06,103.1
46733,2013-06,97.3
46851,2013-07,101.1
46852,2013-07,102.8
46853,2013-07,97.3
46971,2013-08,101.0
46972,2013-08,102.5
46973,2013-08,97.7
47091,2013-09,100.8
47092,2013-09,102.3
47093,2013-09,97.7
47211,2013-10,100.8
47212,2013-10,102.3
47213,2013-10,97.7
47331,2013-11,100.4
47332,2013-11,101.7
47333,2013-11,97.8
47451,2013-12,100.5
47452,2013-12,101.8
47453,2013-12,98.0
47571,2014-01,100.4
47572,2014-01,101.5
47573,2014-01,98.0
47691,2014-02,100.4
47692,2014-02,101.6
47693,2014-02,98.1
47811,2014-03,100.3
47812,2014-03,101.3
47813,2014-03,98.2
47931,2014-04,100.1
47932,2014-04,101.1
47933,2014-04,98.2
48051,2014-05,100.0
48052,2014-05,100.6
48053,2014-05,99.0
48171,2014-06,99.9
48172,2014-06,100.4
48173,2014-06,99.0
48291,2014-07,99.8
48292,2014-07,100.3
48293,2014-07,99.0
48411,2014-08,99.8
48412,2014-08,100.3
48413,2014-08,99.3
48531,2014-09,99.8
48532,2014-09,100.2
48533,2014-09,99.3
48651,2014-10,99.6
48652,2014-10,99.9
48653,2014-10,99.3
48771,2014-11,99.5
48772,2014-11,99.7
48773,2014-11,99.4
48891,2014-12,99.3
48892,2014-12,99.5
48893,2014-12,99.3
49011,2015-01,99.0
49012,2015-01,99.1
49013,2015-01,99.3
49131,2015-02,99.1
49132,2015-02,99.1
49133,2015-02,99.4
49251,2015-03,98.9
49252,2015-03,98.9
49253,2015-03,99.4
49371,2015-04,98.9
49372,2015-04,98.9
49373,2015-04,99.4
49491,2015-05,98.9
49492,2015-05,98.9
49493,2015-05,99.1
49611,2015-06,98.8
49612,2015-06,98.9
49613,2015-06,99.1
49731,2015-07,98.8
49732,2015-07,98.9
49733,2015-07,99.1
49851,2015-08,98.8
49852,2015-08,98.8
49853,2015-08,99.1
49971,2015-09,99.1
49972,2015-09,99.1
49973,2015-09,99.2
50091,2015-10,99.1
50092,2015-10,99.2
50093,2015-10,99.2
50211,2015-11,98.9
50212,2015-11,98.9
50213,2015-11,99.2
50331,2015-12,99.0
50332,2015-12,99.0
50333,2015-12,99.3
50451,2016-01,99.0
50452,2016-01,99.0
50453,2016-01,99.3
50571,2016-02,99.0
50572,2016-02,98.9
50573,2016-02,99.4
50691,2016-03,98.8
50692,2016-03,98.7
50693,2016-03,99.3
50811,2016-04,98.8
50812,2016-04,98.7
50813,2016-04,99.3
50931,2016-05,99.0
50932,2016-05,98.9
50933,2016-05,99.3
51051,2016-06,99.2
51052,2016-06,99.2
51053,2016-06,99.3
51171,2016-07,99.2
51172,2016-07,99.3
51173,2016-07,99.3
51291,2016-08,99.2
51292,2016-08,99.0
51293,2016-08,99.8
51411,2016-09,99.3
51412,2016-09,99.0
51413,2016-09,99.8
51531,2016-10,99.5
51532,2016-10,99.4
51533,2016-10,99.8
51651,2016-11,99.7
51652,2016-11,99.6
51653,2016-11,100.0
51771,2016-12,100.0
51772,2016-12,100.0
51773,2016-12,100.0
51891,2017-01,100.1
51892,2017-01,100.0
51893,2017-01,100.3
52011,2017-02,100.2
52012,2017-02,100.1
52013,2017-02,100.3
52131,2017-03,100.8
52132,2017-03,100.7
52133,2017-03,100.7
52251,2017-04,101.1
52252,2017-04,101.1
52253,2017-04,100.9
52371,2017-05,101.5
52372,2017-05,101.5
52373,2017-05,100.9
52491,2017-06,102.4
52492,2017-06,102.1
52493,2017-06,102.3
52611,2017-07,102.7
52612,2017-07,102.3
52613,2017-07,102.5
52731,2017-08,103.1
52732,2017-08,102.7
52733,2017-08,103.3
52851,2017-09,103.1
52852,2017-09,102.7
52853,2017-09,103.3
52971,2017-10,104.1
52972,2017-10,104.0
52973,2017-10,103.3
53091,2017-11,104.6
53092,2017-11,104.6
53093,2017-11,103.3
53211,2017-12,104.7
53212,2017-12,104.7
53213,2017-12,103.3
53331,2018-01,104.8
53332,2018-01,104.8
53333,2018-01,103.3
53451,2018-02,105.2
53452,2018-02,105.4
53453,2018-02,103.3
53571,2018-03,106.6
53572,2018-03,107.0
53573,2018-03,103.7
53691,2018-04,106.7
53692,2018-04,107.1
53693,2018-04,103.7
53811,2018-05,106.8
53812,2018-05,107.2
53813,2018-05,103.9
53931,2018-06,107.5
53932,2018-06,108.1
53933,2018-06,104.3
54051,2018-07,107.6
54052,2018-07,108.2
54053,2018-07,104.3
54171,2018-08,108.2
54172,2018-08,108.9
54173,2018-08,104.3
54291,2018-09,108.4
54292,2018-09,109.2
54293,2018-09,104.4
54411,2018-10,109.0
54412,2018-10,109.7
54413,2018-10,105.2
54531,2018-11,109.7
54532,2018-11,110.4
54533,2018-11,105.6
54651,2018-12,110.1
54652,2018-12,111.0
54653,2018-12,105.7
54771,2019-01,110.3
54772,2019-01,111.2
54773,2019-01,105.6
54891,2019-02,110.4
54892,2019-02,111.3
54893,2019-02,105.6
55011,2019-03,110.5
55012,2019-03,111.5
55013,2019-03,106.0
55131,2019-04,111.1
55132,2019-04,112.2
55133,2019-04,106.0
55251,2019-05,111.8
55252,2019-05,113.0
55253,2019-05,106.0
55371,2019-06,112.5
55372,2019-06,113.8
55373,2019-06,106.7
55491,2019-07,113.5
55492,2019-07,115.1
55493,2019-07,106.7
55611,2019-08,114.1
55612,2019-08,115.7
55613,2019-08,107.5
55731,2019-09,115.2
55732,2019-09,116.6
55733,2019-09,108.8
55851,2019-10,116.2
55852,2019-10,118.1
55853,2019-10,108.9
55971,2019-11,117.3
55972,2019-11,119.6
55973,2019-11,108.8
56091,2019-12,118.0
56092,2019-12,120.6
56093,2019-12,108.8
56211,2020-01,119.6
56212,2020-01,122.5
56213,2020-01,109.2
56331,2020-02,120.9
56332,2020-02,124.2
56333,2020-02,109.3
56451,2020-03,122.3
56452,2020-03,126.1
56453,2020-03,109.9
56571,2020-04,122.8
56572,2020-04,126.7
56573,2020-04,109.9
56691,2020-05,124.0
56692,2020-05,128.2
56693,2020-05,109.9
56811,2020-06,124.2
56812,2020-06,128.4
56813,2020-06,110.2
56931,2020-07,125.9
56932,2020-07,129.8
56933,2020-07,112.6
57051,2020-08,127.3
57052,2020-08,131.5
57053,2020-08,113.5
57171,2020-09,130.1
57172,2020-09,135.1
57173,2020-09,113.4
57291,2020-10,131.3
57292,2020-10,137.9
57293,2020-10,114.2
57411,2020-11,134.1
57412,2020-11,141.3
57413,2020-11,114.5
57531,2020-12,135.6
57532,2020-12,143.0
57533,2020-12,115.5
57651,2021-01,137.9
57652,2021-01,145.6
57653,2021-01,116.8
57771,2021-02,139.0
57772,2021-02,146.6
57773,2021-02,117.9
57891,2021-03,143.5
57892,2021-03,151.7
57893,2021-03,120.5
58011,2021-04,151.9
58012,2021-04,160.9
58013,2021-04,125.8
58131,2021-05,154.8
58132,2021-05,165.1
58133,2021-05,125.8
58251,2021-06,156.8
58252,2021-06,167.8
58253,2021-06,125.9
58371,2021-07,157.7
58372,2021-07,168.8
58373,2021-07,126.4
58491,2021-08,162.3
58492,2021-08,173.4
58493,2021-08,130.9
58611,2021-09,163.0
58612,2021-09,174.2
58613,2021-09,131.3
58731,2021-10,163.8
58732,2021-10,175.1
58733,2021-10,131.4
58851,2021-11,164.1
58852,2021-11,175.6
58853,2021-11,131.6
58971,2021-12,164.3
58972,2021-12,175.9
58973,2021-12,131.2
59091,2022-01,166.4
59092,2022-01,178.4
59093,2022-01,132.6
59211,2022-02,167.1
59212,2022-02,179.3
59213,2022-02,132.6
59331,2022-03,169.2
59332,2022-03,181.7
59333,2022-03,134.1
59451,2022-04,171.8
59452,2022-04,185.0
59453,2022-04,134.2
59571,2022-05,173.6
59572,2022-05,187.4
59573,2022-05,134.2
59691,2022-06,174.8
59692,2022-06,188.9
59693,2022-06,134.5
59811,2022-07,175.8
59812,2022-07,190.2
59813,2022-07,134.5
59931,2022-08,175.7
59932,2022-08,189.4
59933,2022-08,136.9
60051,2022-09,175.7
60052,2022-09,189.4
60053,2022-09,136.9
60171,2022-10,175.9
60172,2022-10,189.8
60173,2022-10,136.9
60291,2022-11,175.1
60292,2022-11,188.9
60293,2022-11,136.8
60411,2022-12,175.1
60412,2022-12,188.9
60413,2022-12,136.8
