,REF_DATE,VALUE
48277,2014-07,
48278,2014-07,
48396,2014-08,
48397,2014-08,
48398,2014-08,
48516,2014-09,
48517,2014-09,
48518,2014-09,
48636,2014-10,
48637,2014-10,
48638,2014-10,
48756,2014-11,
48757,2014-11,
48758,2014-11,
48876,2014-12,
48877,2014-12,
48878,2014-12,
48996,2015-01,
48997,2015-01,
48998,2015-01,
49116,2015-02,
49117,2015-02,
49118,2015-02,
49236,2015-03,
49237,2015-03,
49238,2015-03,
49356,2015-04,
49357,2015-04,
49358,2015-04,
49476,2015-05,
49477,2015-05,
49478,2015-05,
49596,2015-06,
49597,2015-06,
49598,2015-06,
49716,2015-07,
49717,2015-07,
49718,2015-07,
49836,2015-08,
49837,2015-08,
49838,2015-08,
49956,2015-09,
49957,2015-09,
49958,2015-09,
50076,2015-10,
50077,2015-10,
50078,2015-10,
50196,2015-11,
50197,2015-11,
50198,2015-11,
50316,2015-12,
50317,2015-12,
50318,2015-12,
50436,2016-01,
50437,2016-01,
50438,2016-01,
50556,2016-02,
50557,2016-02,
50558,2016-02,
50676,2016-03,
50677,2016-03,
50678,2016-03,
50796,2016-04,
50797,2016-04,
50798,2016-04,
50916,2016-05,
50917,2016-05,
50918,2016-05,
51036,2016-06,
51037,2016-06,
51038,2016-06,
51156,2016-07,
51157,2016-07,
51158,2016-07,
51276,2016-08,
51277,2016-08,
51278,2016-08,
51396,2016-09,
51397,2016-09,
51398,2016-09,
51516,2016-10,
51517,2016-10,
51518,2016-10,
51636,2016-11,
51637,2016-11,
51638,2016-11,
51756,2016-12,100.0
51757,2016-12,100.0
51758,2016-12,100.0
51876,2017-01,100.0
51877,2017-01,100.0
51878,2017-01,100.0
51996,2017-02,100.0
51997,2017-02,99.9
51998,2017-02,100.4
52116,2017-03,99.9
52117,2017-03,99.8
52118,2017-03,100.4
52236,2017-04,99.9
52237,2017-04,99.8
52238,2017-04,100.4
52356,2017-05,99.9
52357,2017-05,99.8
52358,2017-05,100.4
52476,2017-06,99.9
52477,2017-06,99.8
52478,2017-06,100.4
52596,2017-07,99.9
52597,2017-07,99.8
52598,2017-07,100.4
52716,2017-08,99.7
52717,2017-08,99.5
52718,2017-08,100.4
52836,2017-09,100.0
52837,2017-09,99.9
52838,2017-09,100.4
52956,2017-10,100.0
52957,2017-10,99.9
52958,2017-10,100.4
53076,2017-11,99.9
53077,2017-11,99.8
53078,2017-11,100.4
53196,2017-12,99.9
53197,2017-12,99.8
53198,2017-12,100.4
53316,2018-01,99.9
53317,2018-01,99.8
53318,2018-01,100.4
53436,2018-02,99.9
53437,2018-02,99.8
53438,2018-02,100.4
53556,2018-03,99.9
53557,2018-03,99.8
53558,2018-03,100.4
53676,2018-04,100.6
53677,2018-04,100.3
53678,2018-04,101.9
53796,2018-05,100.6
53797,2018-05,100.3
53798,2018-05,101.9
53916,2018-06,100.5
53917,2018-06,100.2
53918,2018-06,101.9
54036,2018-07,100.4
54037,2018-07,100.0
54038,2018-07,101.9
54156,2018-08,100.4
54157,2018-08,100.0
54158,2018-08,101.9
54276,2018-09,100.8
54277,2018-09,100.4
54278,2018-09,101.9
54396,2018-10,100.8
54397,2018-10,100.4
54398,2018-10,101.9
54516,2018-11,100.8
54517,2018-11,100.4
54518,2018-11,101.9
54636,2018-12,101.2
54637,2018-12,100.9
54638,2018-12,102.1
54756,2019-01,101.2
54757,2019-01,100.9
54758,2019-01,102.1
54876,2019-02,101.2
54877,2019-02,100.9
54878,2019-02,102.1
54996,2019-03,101.4
54997,2019-03,101.1
54998,2019-03,102.1
55116,2019-04,101.4
55117,2019-04,101.1
