,REF_DATE,VALUE
46257,2013-02,85.8
46377,2013-03,85.8
46497,2013-04,85.9
46617,2013-05,86.1
46737,2013-06,86.1
46857,2013-07,86.4
46977,2013-08,86.4
47097,2013-09,86.5
47217,2013-10,86.5
47337,2013-11,86.6
47457,2013-12,86.8
47577,2014-01,87.0
47697,2014-02,87.2
47817,2014-03,87.2
47937,2014-04,87.8
48057,2014-05,87.8
48177,2014-06,88.1
48297,2014-07,88.0
48417,2014-08,88.4
48537,2014-09,88.6
48657,2014-10,88.7
48777,2014-11,88.8
48897,2014-12,88.9
49017,2015-01,88.9
49137,2015-02,89.2
49257,2015-03,89.5
49377,2015-04,89.8
49497,2015-05,90.2
49617,2015-06,90.8
49737,2015-07,91.1
49857,2015-08,91.6
49977,2015-09,91.8
50097,2015-10,92.2
50217,2015-11,92.5
50337,2015-12,92.6
50457,2016-01,92.8
50577,2016-02,93.2
50697,2016-03,93.5
50817,2016-04,94.2
50937,2016-05,96.0
51057,2016-06,96.4
51177,2016-07,97.4
51297,2016-08,98.0
51417,2016-09,98.3
51537,2016-10,99.6
51657,2016-11,100.0
51777,2016-12,100.0
51897,2017-01,100.2
52017,2017-02,101.2
52137,2017-03,101.4
52257,2017-04,103.5
52377,2017-05,104.6
52497,2017-06,104.6
52617,2017-07,104.6
52737,2017-08,104.6
52857,2017-09,104.6
52977,2017-10,104.7
53097,2017-11,104.7
53217,2017-12,104.7
53337,2018-01,104.6
53457,2018-02,104.0
53577,2018-03,103.7
53697,2018-04,103.2
53817,2018-05,103.2
53937,2018-06,103.2
54057,2018-07,103.3
54177,2018-08,103.3
54297,2018-09,103.3
54417,2018-10,103.2
54537,2018-11,103.3
54657,2018-12,103.2
54777,2019-01,103.0
54897,2019-02,103.0
55017,2019-03,103.0
55137,2019-04,102.9
55257,2019-05,102.6
55377,2019-06,102.6
55497,2019-07,102.0
55617,2019-08,102.0
55737,2019-09,102.3
55857,2019-10,102.4
55977,2019-11,102.3
56097,2019-12,102.5
56217,2020-01,102.1
56337,2020-02,102.5
56457,2020-03,102.8
56577,2020-04,102.8
56697,2020-05,102.8
56817,2020-06,102.8
56937,2020-07,103.1
57057,2020-08,103.4
57177,2020-09,104.2
57297,2020-10,104.8
57417,2020-11,105.1
57537,2020-12,105.5
57657,2021-01,106.2
57777,2021-02,107.7
57897,2021-03,108.6
58017,2021-04,109.5
58137,2021-05,109.9
58257,2021-06,110.0
58377,2021-07,110.2
58497,2021-08,111.1
58617,2021-09,111.1
58737,2021-10,112.5
58857,2021-11,114.1
58977,2021-12,114.1
59097,2022-01,114.1
59217,2022-02,114.8
59337,2022-03,115.6
59457,2022-04,115.6
59577,2022-05,115.6
59697,2022-06,115.6
59817,2022-07,115.6
59937,2022-08,115.6
60057,2022-09,115.6
60177,2022-10,115.6
60297,2022-11,115.6
60417,2022-12,115.6
