,REF_DATE,VALUE
47771,2014-03,98.5
47889,2014-04,99.9
47890,2014-04,100.3
47891,2014-04,98.5
48009,2014-05,99.8
48010,2014-05,100.1
48011,2014-05,98.6
48129,2014-06,99.7
48130,2014-06,100.0
48131,2014-06,98.6
48249,2014-07,99.7
48250,2014-07,100.0
48251,2014-07,98.6
48369,2014-08,99.7
48370,2014-08,100.0
48371,2014-08,98.6
48489,2014-09,99.7
48490,2014-09,100.0
48491,2014-09,98.6
48609,2014-10,99.7
48610,2014-10,100.0
48611,2014-10,98.6
48729,2014-11,99.9
48730,2014-11,100.2
48731,2014-11,98.9
48849,2014-12,99.9
48850,2014-12,100.2
48851,2014-12,98.9
48969,2015-01,99.9
48970,2015-01,100.2
48971,2015-01,98.9
49089,2015-02,99.9
49090,2015-02,100.2
49091,2015-02,98.9
49209,2015-03,99.9
49210,2015-03,100.2
49211,2015-03,98.9
49329,2015-04,99.9
49330,2015-04,100.2
49331,2015-04,98.9
49449,2015-05,99.8
49450,2015-05,99.9
49451,2015-05,99.2
49569,2015-06,99.8
49570,2015-06,99.9
49571,2015-06,99.2
49689,2015-07,100.1
49690,2015-07,100.2
49691,2015-07,99.4
49809,2015-08,100.1
49810,2015-08,100.2
49811,2015-08,99.4
49929,2015-09,100.1
49930,2015-09,100.2
49931,2015-09,99.4
50049,2015-10,100.1
50050,2015-10,100.2
50051,2015-10,99.4
50169,2015-11,100.3
50170,2015-11,100.4
50171,2015-11,99.7
50289,2015-12,100.3
50290,2015-12,100.4
50291,2015-12,99.7
50409,2016-01,100.3
50410,2016-01,100.4
50411,2016-01,99.7
50529,2016-02,100.3
50530,2016-02,100.4
50531,2016-02,99.9
50649,2016-03,100.2
50650,2016-03,100.2
50651,2016-03,99.9
50769,2016-04,100.2
50770,2016-04,100.2
50771,2016-04,99.9
50889,2016-05,100.3
50890,2016-05,100.2
50891,2016-05,100.1
51009,2016-06,100.3
51010,2016-06,100.2
51011,2016-06,100.1
51129,2016-07,100.0
51130,2016-07,99.8
51131,2016-07,100.1
51249,2016-08,99.8
51250,2016-08,99.7
51251,2016-08,100.0
51369,2016-09,100.0
51370,2016-09,100.1
51371,2016-09,100.0
51489,2016-10,100.0
51490,2016-10,100.1
51491,2016-10,100.0
51609,2016-11,100.0
51610,2016-11,100.0
51611,2016-11,100.0
51729,2016-12,100.0
51730,2016-12,100.0
51731,2016-12,100.0
51849,2017-01,99.6
51850,2017-01,99.5
51851,2017-01,100.0
51969,2017-02,99.6
51970,2017-02,99.5
51971,2017-02,100.0
52089,2017-03,99.5
52090,2017-03,99.3
52091,2017-03,100.0
52209,2017-04,99.5
52210,2017-04,99.2
52211,2017-04,100.0
52329,2017-05,99.5
52330,2017-05,99.2
52331,2017-05,100.0
52449,2017-06,99.4
52450,2017-06,99.1
52451,2017-06,100.0
52569,2017-07,99.4
52570,2017-07,99.3
52571,2017-07,99.8
52689,2017-08,98.9
52690,2017-08,98.6
52691,2017-08,99.8
52809,2017-09,98.9
52810,2017-09,98.6
52811,2017-09,99.8
52929,2017-10,98.9
52930,2017-10,98.6
52931,2017-10,99.8
53049,2017-11,99.0
53050,2017-11,98.8
53051,2017-11,99.8
53169,2017-12,99.0
53170,2017-12,98.8
53171,2017-12,99.8
53289,2018-01,99.0
53290,2018-01,98.8
53291,2018-01,99.8
53409,2018-02,99.0
53410,2018-02,98.8
53411,2018-02,99.8
53529,2018-03,99.0
53530,2018-03,98.8
53531,2018-03,99.8
53649,2018-04,99.0
53650,2018-04,98.8
53651,2018-04,99.8
53769,2018-05,98.9
53770,2018-05,98.6
53771,2018-05,99.8
53889,2018-06,98.7
53890,2018-06,98.3
53891,2018-06,99.8
54009,2018-07,98.9
54010,2018-07,98.4
54011,2018-07,100.1
54129,2018-08,98.9
54130,2018-08,98.4
54131,2018-08,100.1
54249,2018-09,98.5
54250,2018-09,97.9
54251,2018-09,100.1
54369,2018-10,98.4
54370,2018-10,97.7
54371,2018-10,100.1
54489,2018-11,98.0
54490,2018-11,97.2
54491,2018-11,100.1
54609,2018-12,98.1
54610,2018-12,97.2
54611,2018-12,100.1
54729,2019-01,98.1
54730,2019-01,97.3
54731,2019-01,100.1
54849,2019-02,98.1
54850,2019-02,97.3
54851,2019-02,100.1
54969,2019-03,98.1
54970,2019-03,97.3
54971,2019-03,100.1
55089,2019-04,97.8
55090,2019-04,96.9
55091,2019-04,100.1
55209,2019-05,97.8
55210,2019-05,96.9
55211,2019-05,100.1
55329,2019-06,97.3
55330,2019-06,96.1
55331,2019-06,100.1
55449,2019-07,97.1
55450,2019-07,95.9
55451,2019-07,100.1
55569,2019-08,96.9
55570,2019-08,95.8
55571,2019-08,99.7
55689,2019-09,97.0
55690,2019-09,95.8
55691,2019-09,99.8
55809,2019-10,97.3
55810,2019-10,96.3
55811,2019-10,99.8
55929,2019-11,97.4
55930,2019-11,96.3
55931,2019-11,99.9
56049,2019-12,97.4
56050,2019-12,96.3
56051,2019-12,99.9
56169,2020-01,97.4
56170,2020-01,96.3
56171,2020-01,99.9
56289,2020-02,97.4
56290,2020-02,96.3
56291,2020-02,99.9
56409,2020-03,97.2
56410,2020-03,96.0
56411,2020-03,99.9
56529,2020-04,97.2
56530,2020-04,96.0
56531,2020-04,99.9
56649,2020-05,97.2
56650,2020-05,96.0
56651,2020-05,99.9
56769,2020-06,97.2
56770,2020-06,96.0
56771,2020-06,99.9
56889,2020-07,96.9
56890,2020-07,95.7
56891,2020-07,99.7
57009,2020-08,96.9
57010,2020-08,95.8
57011,2020-08,99.7
57129,2020-09,98.0
57130,2020-09,97.2
57131,2020-09,99.9
57249,2020-10,100.0
57250,2020-10,100.3
57251,2020-10,99.9
57369,2020-11,100.5
57370,2020-11,101.1
57371,2020-11,99.9
57489,2020-12,100.7
57490,2020-12,101.4
57491,2020-12,99.9
57609,2021-01,100.7
57610,2021-01,101.3
57611,2021-01,99.9
57729,2021-02,100.7
57730,2021-02,101.3
57731,2021-02,99.9
57849,2021-03,101.5
57850,2021-03,102.5
57851,2021-03,99.9
57969,2021-04,102.1
57970,2021-04,103.3
57971,2021-04,99.9
58089,2021-05,101.7
58090,2021-05,102.8
58091,2021-05,99.9
58209,2021-06,102.2
58210,2021-06,103.5
58211,2021-06,99.9
58329,2021-07,102.3
58330,2021-07,103.6
58331,2021-07,99.9
58449,2021-08,102.8
58450,2021-08,103.7
58451,2021-08,101.8
58569,2021-09,102.3
58570,2021-09,103.1
58571,2021-09,101.8
58689,2021-10,102.3
58690,2021-10,103.1
58691,2021-10,101.8
58809,2021-11,103.5
58810,2021-11,104.7
58811,2021-11,102.4
58929,2021-12,103.5
