,REF_DATE,VALUE
35237,2005-06,93.3
35355,2005-07,96.6
35356,2005-07,98.0
35357,2005-07,93.3
35475,2005-08,96.6
35476,2005-08,98.0
35477,2005-08,93.3
35595,2005-09,96.6
35596,2005-09,98.0
35597,2005-09,93.3
35715,2005-10,96.5
35716,2005-10,97.9
35717,2005-10,93.3
35835,2005-11,96.5
35836,2005-11,97.9
35837,2005-11,93.3
35955,2005-12,96.3
35956,2005-12,97.6
35957,2005-12,93.3
36075,2006-01,96.8
36076,2006-01,98.2
36077,2006-01,93.3
36195,2006-02,96.8
36196,2006-02,98.2
36197,2006-02,93.3
36315,2006-03,96.8
36316,2006-03,98.2
36317,2006-03,93.3
36435,2006-04,95.4
36436,2006-04,96.4
36437,2006-04,93.3
36555,2006-05,95.7
36556,2006-05,96.8
36557,2006-05,93.3
36675,2006-06,96.2
36676,2006-06,97.3
36677,2006-06,93.3
36795,2006-07,96.8
36796,2006-07,97.9
36797,2006-07,93.9
36915,2006-08,96.8
36916,2006-08,97.9
36917,2006-08,93.9
37035,2006-09,96.8
37036,2006-09,97.9
37037,2006-09,93.9
37155,2006-10,96.2
37156,2006-10,97.2
37157,2006-10,93.9
37275,2006-11,95.3
37276,2006-11,96.1
37277,2006-11,93.9
37395,2006-12,95.2
37396,2006-12,95.8
37397,2006-12,93.9
37515,2007-01,95.1
37516,2007-01,95.8
37517,2007-01,93.9
37635,2007-02,94.3
37636,2007-02,94.7
37637,2007-02,93.9
37755,2007-03,95.0
37756,2007-03,95.6
37757,2007-03,93.9
37875,2007-04,95.0
37876,2007-04,95.6
37877,2007-04,93.9
37995,2007-05,94.7
37996,2007-05,95.2
37997,2007-05,94.1
38115,2007-06,94.0
38116,2007-06,93.7
38117,2007-06,94.1
38235,2007-07,93.4
38236,2007-07,92.9
38237,2007-07,94.1
38355,2007-08,94.0
38356,2007-08,93.8
38357,2007-08,94.1
38475,2007-09,93.7
38476,2007-09,93.4
38477,2007-09,94.1
38595,2007-10,93.7
38596,2007-10,93.4
38597,2007-10,94.1
38715,2007-11,93.7
38716,2007-11,93.4
38717,2007-11,94.1
38835,2007-12,94.2
38836,2007-12,94.0
38837,2007-12,94.1
38955,2008-01,94.3
38956,2008-01,94.0
38957,2008-01,94.7
39075,2008-02,94.6
39076,2008-02,94.4
39077,2008-02,94.7
39195,2008-03,94.4
39196,2008-03,94.3
39197,2008-03,94.7
39315,2008-04,94.8
39316,2008-04,94.7
39317,2008-04,94.7
39435,2008-05,94.5
39436,2008-05,94.4
39437,2008-05,94.7
39555,2008-06,94.8
39556,2008-06,94.7
39557,2008-06,94.7
39675,2008-07,94.8
39676,2008-07,94.7
39677,2008-07,94.7
39795,2008-08,94.7
39796,2008-08,94.5
39797,2008-08,94.7
39915,2008-09,94.6
39916,2008-09,94.5
39917,2008-09,94.7
40035,2008-10,94.4
40036,2008-10,94.1
40037,2008-10,94.7
40155,2008-11,94.6
40156,2008-11,94.4
40157,2008-11,94.7
40275,2008-12,94.7
40276,2008-12,94.6
40277,2008-12,94.7
40395,2009-01,94.7
40396,2009-01,94.6
40397,2009-01,94.7
40515,2009-02,94.7
40516,2009-02,94.6
40517,2009-02,94.7
40635,2009-03,94.7
40636,2009-03,94.6
40637,2009-03,94.7
40755,2009-04,94.7
40756,2009-04,94.6
40757,2009-04,94.7
40875,2009-05,94.7
40876,2009-05,94.6
40877,2009-05,94.7
40995,2009-06,94.7
40996,2009-06,94.6
40997,2009-06,94.7
41115,2009-07,95.1
41116,2009-07,95.1
41117,2009-07,94.7
41235,2009-08,94.7
41236,2009-08,94.6
41237,2009-08,94.7
41355,2009-09,94.1
41356,2009-09,93.9
41357,2009-09,94.7
41475,2009-10,94.3
41476,2009-10,94.2
41477,2009-10,94.7
41595,2009-11,95.0
41596,2009-11,95.0
41597,2009-11,94.7
41715,2009-12,95.0
41716,2009-12,95.0
41717,2009-12,94.7
41835,2010-01,95.0
41836,2010-01,95.0
41837,2010-01,94.7
41955,2010-02,95.0
41956,2010-02,95.0
41957,2010-02,94.7
42075,2010-03,95.0
42076,2010-03,95.0
42077,2010-03,94.7
42195,2010-04,95.0
42196,2010-04,95.0
42197,2010-04,94.7
42315,2010-05,94.8
42316,2010-05,94.8
42317,2010-05,94.5
42435,2010-06,94.7
42436,2010-06,94.7
42437,2010-06,94.4
42555,2010-07,93.2
42556,2010-07,93.3
42557,2010-07,92.8
42675,2010-08,93.6
42676,2010-08,93.8
42677,2010-08,92.8
42795,2010-09,93.6
42796,2010-09,93.9
42797,2010-09,92.8
42915,2010-10,93.6
42916,2010-10,93.9
42917,2010-10,92.8
43035,2010-11,92.0
43036,2010-11,91.8
43037,2010-11,92.8
43155,2010-12,91.5
43156,2010-12,91.1
43157,2010-12,92.8
43275,2011-01,91.5
43276,2011-01,91.1
43277,2011-01,92.8
43395,2011-02,91.2
43396,2011-02,90.6
43397,2011-02,93.2
43515,2011-03,90.6
43516,2011-03,89.5
43517,2011-03,94.2
43635,2011-04,90.6
43636,2011-04,89.5
43637,2011-04,94.2
43755,2011-05,90.6
43756,2011-05,89.5
43757,2011-05,94.2
43875,2011-06,90.7
43876,2011-06,89.6
43877,2011-06,94.2
43995,2011-07,90.8
43996,2011-07,89.7
43997,2011-07,94.2
44115,2011-08,90.5
44116,2011-08,89.4
44117,2011-08,94.2
44235,2011-09,90.4
44236,2011-09,89.3
44237,2011-09,94.2
44355,2011-10,90.5
44356,2011-10,89.4
44357,2011-10,94.2
44475,2011-11,92.4
44476,2011-11,91.9
44477,2011-11,94.2
44595,2011-12,92.6
44596,2011-12,92.1
44597,2011-12,94.2
44715,2012-01,92.4
44716,2012-01,92.0
44717,2012-01,94.2
44835,2012-02,93.0
44836,2012-02,92.8
44837,2012-02,94.2
44955,2012-03,93.0
44956,2012-03,92.8
44957,2012-03,94.2
45075,2012-04,92.9
45076,2012-04,92.6
45077,2012-04,94.2
45195,2012-05,93.1
45196,2012-05,92.8
45197,2012-05,94.2
45315,2012-06,93.1
45316,2012-06,92.8
45317,2012-06,94.2
45435,2012-07,92.8
45436,2012-07,92.5
45437,2012-07,94.2
45555,2012-08,92.8
45556,2012-08,92.5
45557,2012-08,94.2
45675,2012-09,92.8
45676,2012-09,92.5
45677,2012-09,94.2
45795,2012-10,92.8
45796,2012-10,92.5
45797,2012-10,94.2
45915,2012-11,92.9
45916,2012-11,92.6
45917,2012-11,94.2
46035,2012-12,92.9
46036,2012-12,92.6
46037,2012-12,94.2
46155,2013-01,92.9
46156,2013-01,92.6
46157,2013-01,94.2
46275,2013-02,92.9
46276,2013-02,92.6
46277,2013-02,94.2
46395,2013-03,93.4
46396,2013-03,93.2
46397,2013-03,94.2
46515,2013-04,93.4
46516,2013-04,93.2
46517,2013-04,94.2
46635,2013-05,93.4
46636,2013-05,93.2
46637,2013-05,94.2
46755,2013-06,93.2
46756,2013-06,93.0
46757,2013-06,94.2
46875,2013-07,93.5
46876,2013-07,93.3
46877,2013-07,94.2
46995,2013-08,94.4
46996,2013-08,94.4
46997,2013-08,94.8
47115,2013-09,94.1
47116,2013-09,94.0
47117,2013-09,94.8
47235,2013-10,94.8
47236,2013-10,94.7
47237,2013-10,95.5
47355,2013-11,94.8
47356,2013-11,94.6
47357,2013-11,95.8
47475,2013-12,94.6
47476,2013-12,94.4
47477,2013-12,95.8
47595,2014-01,94.7
47596,2014-01,94.5
47597,2014-01,95.8
47715,2014-02,95.3
47716,2014-02,95.2
47717,2014-02,96.2
47835,2014-03,95.3
47836,2014-03,95.2
47837,2014-03,96.2
47955,2014-04,95.3
47956,2014-04,95.2
47957,2014-04,96.2
48075,2014-05,95.4
48076,2014-05,95.3
48077,2014-05,96.2
48195,2014-06,95.4
48196,2014-06,95.3
48197,2014-06,96.2
48315,2014-07,95.4
48316,2014-07,95.3
48317,2014-07,96.2
48435,2014-08,95.4
48436,2014-08,95.3
48437,2014-08,96.2
48555,2014-09,95.4
48556,2014-09,95.3
48557,2014-09,96.2
48675,2014-10,95.3
48676,2014-10,95.2
48677,2014-10,96.2
48795,2014-11,95.3
48796,2014-11,95.2
48797,2014-11,96.2
48915,2014-12,95.3
48916,2014-12,95.2
48917,2014-12,96.2
49035,2015-01,95.3
49036,2015-01,95.2
49037,2015-01,96.2
49155,2015-02,95.3
49156,2015-02,95.2
49157,2015-02,96.2
49275,2015-03,95.3
49276,2015-03,95.2
49277,2015-03,96.2
49395,2015-04,95.3
49396,2015-04,95.2
49397,2015-04,96.2
49515,2015-05,95.5
49516,2015-05,95.4
49517,2015-05,96.2
49635,2015-06,95.5
49636,2015-06,95.4
49637,2015-06,96.2
49755,2015-07,95.5
49756,2015-07,95.4
49757,2015-07,96.2
49875,2015-08,95.6
49876,2015-08,95.6
49877,2015-08,96.2
49995,2015-09,95.5
49996,2015-09,95.5
49997,2015-09,96.2
50115,2015-10,95.5
50116,2015-10,95.5
50117,2015-10,96.2
50235,2015-11,95.3
50236,2015-11,95.2
50237,2015-11,96.2
50355,2015-12,95.3
50356,2015-12,95.2
50357,2015-12,96.2
50475,2016-01,95.3
50476,2016-01,95.2
50477,2016-01,96.2
50595,2016-02,95.3
50596,2016-02,95.2
50597,2016-02,96.2
50715,2016-03,95.7
50716,2016-03,95.7
50717,2016-03,96.2
50835,2016-04,95.4
50836,2016-04,95.4
50837,2016-04,96.2
50955,2016-05,96.2
50956,2016-05,96.3
50957,2016-05,96.5
51075,2016-06,97.1
51076,2016-06,97.1
51077,2016-06,97.5
51195,2016-07,96.9
51196,2016-07,96.8
51197,2016-07,97.5
51315,2016-08,96.8
51316,2016-08,96.8
51317,2016-08,97.5
51435,2016-09,98.0
51436,2016-09,97.9
51437,2016-09,98.5
51555,2016-10,99.5
51556,2016-10,99.4
51557,2016-10,100.0
51675,2016-11,99.8
51676,2016-11,99.8
51677,2016-11,100.0
51795,2016-12,100.0
51796,2016-12,100.0
51797,2016-12,100.0
51915,2017-01,100.7
51916,2017-01,100.4
51917,2017-01,101.6
52035,2017-02,101.2
52036,2017-02,101.1
52037,2017-02,101.6
52155,2017-03,101.6
52156,2017-03,101.3
52157,2017-03,102.8
52275,2017-04,101.6
52276,2017-04,101.3
52277,2017-04,102.8
52395,2017-05,101.5
52396,2017-05,101.0
52397,2017-05,103.1
52515,2017-06,101.5
52516,2017-06,101.0
52517,2017-06,103.1
52635,2017-07,101.5
52636,2017-07,101.0
52637,2017-07,103.1
52755,2017-08,101.8
52756,2017-08,101.4
52757,2017-08,103.5
52875,2017-09,101.8
52876,2017-09,101.4
52877,2017-09,103.5
52995,2017-10,101.8
52996,2017-10,101.3
52997,2017-10,103.5
53115,2017-11,102.2
53116,2017-11,101.8
53117,2017-11,103.9
53235,2017-12,102.4
53236,2017-12,101.9
53237,2017-12,104.3
53355,2018-01,102.6
53356,2018-01,102.2
53357,2018-01,104.3
53475,2018-02,102.8
53476,2018-02,102.4
53477,2018-02,104.3
53595,2018-03,103.2
53596,2018-03,102.9
53597,2018-03,104.3
53715,2018-04,104.2
53716,2018-04,104.1
53717,2018-04,104.8
53835,2018-05,104.5
53836,2018-05,104.4
53837,2018-05,104.8
53955,2018-06,104.5
53956,2018-06,104.4
53957,2018-06,104.8
54075,2018-07,104.6
54076,2018-07,104.6
54077,2018-07,104.8
54195,2018-08,104.6
54196,2018-08,104.6
54197,2018-08,104.8
54315,2018-09,104.7
54316,2018-09,104.7
54317,2018-09,104.8
54435,2018-10,105.6
54436,2018-10,105.7
54437,2018-10,105.3
54555,2018-11,105.6
54556,2018-11,105.7
54557,2018-11,105.3
54675,2018-12,105.6
54676,2018-12,105.7
54677,2018-12,105.3
54795,2019-01,105.6
54796,2019-01,105.7
54797,2019-01,105.3
54915,2019-02,106.2
54916,2019-02,106.4
54917,2019-02,105.3
55035,2019-03,106.4
55036,2019-03,106.6
55037,2019-03,105.3
55155,2019-04,106.6
55156,2019-04,106.9
55157,2019-04,105.3
55275,2019-05,106.7
55276,2019-05,106.9
55277,2019-05,105.3
55395,2019-06,106.7
55396,2019-06,106.9
55397,2019-06,105.3
55515,2019-07,106.5
55516,2019-07,106.7
55517,2019-07,105.3
55635,2019-08,106.6
55636,2019-08,106.8
55637,2019-08,105.3
55755,2019-09,106.7
55756,2019-09,107.0
55757,2019-09,105.3
55875,2019-10,107.3
55876,2019-10,107.4
55877,2019-10,106.6
55995,2019-11,107.6
55996,2019-11,107.7
55997,2019-11,106.9
56115,2019-12,107.8
56116,2019-12,107.7
56117,2019-12,107.5
56235,2020-01,107.8
56236,2020-01,107.8
56237,2020-01,107.5
56355,2020-02,108.6
56356,2020-02,108.6
56357,2020-02,108.5
56475,2020-03,108.6
56476,2020-03,108.6
56477,2020-03,108.5
56595,2020-04,108.6
56596,2020-04,108.6
56597,2020-04,108.5
56715,2020-05,108.6
56716,2020-05,108.6
56717,2020-05,108.5
56835,2020-06,108.6
56836,2020-06,108.6
56837,2020-06,108.5
56955,2020-07,109.4
56956,2020-07,109.6
56957,2020-07,108.6
57075,2020-08,109.9
57076,2020-08,110.2
57077,2020-08,108.6
57195,2020-09,111.9
57196,2020-09,111.6
57197,2020-09,112.5
57315,2020-10,112.9
57316,2020-10,112.8
57317,2020-10,112.6
57435,2020-11,113.1
57436,2020-11,112.9
57437,2020-11,113.2
57555,2020-12,113.4
57556,2020-12,113.2
57557,2020-12,113.8
57675,2021-01,115.3
57676,2021-01,115.5
57677,2021-01,113.7
57795,2021-02,116.3
57796,2021-02,116.3
57797,2021-02,116.0
57915,2021-03,118.0
57916,2021-03,118.2
57917,2021-03,116.0
58035,2021-04,128.0
58036,2021-04,128.1
58037,2021-04,125.4
58155,2021-05,131.0
58156,2021-05,131.0
58157,2021-05,128.4
58275,2021-06,133.4
58276,2021-06,133.0
58277,2021-06,132.1
58395,2021-07,134.6
58396,2021-07,133.2
58397,2021-07,132.1
58515,2021-08,134.9
58516,2021-08,133.3
58517,2021-08,133.1
58635,2021-09,137.5
58636,2021-09,136.9
58637,2021-09,133.1
58755,2021-10,137.6
58756,2021-10,137.1
58757,2021-10,133.1
58875,2021-11,138.9
58876,2021-11,138.8
58877,2021-11,133.1
58995,2021-12,139.0
58996,2021-12,139.0
58997,2021-12,133.1
59115,2022-01,139.5
59116,2022-01,139.7
59117,2022-01,133.1
59235,2022-02,140.4
59236,2022-02,139.7
59237,2022-02,136.5
59355,2022-03,143.5
59356,2022-03,143.1
59357,2022-03,136.5
59475,2022-04,144.3
59476,2022-04,144.1
59477,2022-04,136.5
59595,2022-05,146.7
59596,2022-05,147.4
59597,2022-05,136.5
59715,2022-06,148.7
59716,2022-06,149.0
59717,2022-06,137.0
59835,2022-07,148.7
59836,2022-07,149.0
59837,2022-07,137.0
59955,2022-08,148.7
59956,2022-08,149.0
59957,2022-08,137.0
60075,2022-09,147.8
60076,2022-09,148.5
60077,2022-09,134.1
60195,2022-10,147.8
60196,2022-10,148.5
60197,2022-10,134.1
60315,2022-11,147.8
60316,2022-11,148.5
60317,2022-11,134.1
60435,2022-12,147.8
60436,2022-12,148.5
60437,2022-12,134.1
