,REF_DATE,VALUE
284500,2017-07,2226
285040,2017-08,3522
285580,2017-09,3612
286120,2017-10,2988
286660,2017-11,2227
287200,2017-12,2911
287740,2018-01,3346
288280,2018-02,3721
288820,2018-03,2551
289360,2018-04,3107
289900,2018-05,4474
290440,2018-06,2637
290980,2018-07,2762
291520,2018-08,1997
292060,2018-09,3464
292600,2018-10,3129
293140,2018-11,3221
293680,2018-12,3341
294220,2019-01,2744
294760,2019-02,2051
295300,2019-03,2076
295840,2019-04,3068
296380,2019-05,2669
296920,2019-06,1255
297460,2019-07,4821
298000,2019-08,1837
298540,2019-09,1250
299080,2019-10,952
299620,2019-11,2122
300160,2019-12,2565
300700,2020-01,2803
301240,2020-02,2362
301780,2020-03,2370
302320,2020-04,2069
302860,2020-05,2942
303400,2020-06,1974
303940,2020-07,2939
304480,2020-08,2622
305020,2020-09,3390
305560,2020-10,2490
306100,2020-11,2771
306640,2020-12,2109
307180,2021-01,1300
307720,2021-02,3686
308260,2021-03,5158
308800,2021-04,2822
309340,2021-05,5026
309880,2021-06,3392
310420,2021-07,2821
310960,2021-08,2433
311500,2021-09,2201
312040,2021-10,1949
312580,2021-11,2577
313120,2021-12,3358
313660,2022-01,2203
314200,2022-02,2952
314740,2022-03,3273
315280,2022-04,2064
315820,2022-05,1747
316360,2022-06,2139
316900,2022-07,3453
317440,2022-08,2824
317980,2022-09,2082
318520,2022-10,2052
319060,2022-11,835
319600,2022-12,3331
